id	name	formula	rt	pubchem.smiles.isomeric	status
0020_00083	D-Isoleucine	C6H13NO2	9.87	76551	FAILED_STANDARDIZATION
0020_00084	5-Methoxy-DL-tryptophan		9.74	119802	FAILED_STANDARDIZATION
0020_00085	L-tert-Leucine	C12H14N2O3	10.04	164608	FAILED_STANDARDIZATION
0020_00086	Trans-4-hydroxy-L-proline	C5H9NO3	12.13	5810	FAILED_STANDARDIZATION
0020_00087	L-a-Amino-n-butyric acid	C4H9NO2	11.56	6657	FAILED_STANDARDIZATION
0020_00088	DL-2-4-Diaminobutyric acid dihydrochloride	C4H10N2O2	15.92	470	FAILED_STANDARDIZATION
0020_00089	L-Norleucine	C6H13NO2	9.62	21236	FAILED_STANDARDIZATION
0020_00090	D-Norvaline	C5H11NO2	10.46	439575	FAILED_STANDARDIZATION
0020_00091	6-(Y-Y-Dimethylallylamino)purine	C10H13N5	2.88	92180	FAILED_STANDARDIZATION
0020_00093	Glycylglycine	C4H8N2O3	14.39	11163	FAILED_STANDARDIZATION
0020_00094	Thymine	C5H6N2O2	3.51	1135	FAILED_STANDARDIZATION
0020_00095	Urea	CH4N2O	7.16	1176	FAILED_STANDARDIZATION
0020_00096	P-Aminobenzoic acid	C7H7NO2	2.26	978	FAILED_STANDARDIZATION
0020_00097	Ethanolamine	C2H7NO	12.89	700	FAILED_STANDARDIZATION
0020_00098	Benzylamine	C7H9N	10.24	7504	FAILED_STANDARDIZATION
0020_00099	L-Alpha-Glycerophosphate	C3H7O6P2-	13.52	3707990	FAILED_STANDARDIZATION
0020_00100	N-Acetyl-D-galactosamine	C8H15NO6	9.94	35717	FAILED_STANDARDIZATION
0020_00101	Iminodiacetic acid	C4H7NO4	13.71	8897	FAILED_STANDARDIZATION
0020_00102	L-Phenyl-d5-alanine-2 3 3-d3	C9H11NO2	9.69	13000987	FAILED_STANDARDIZATION
0020_00103	Thymidine	C10H14N2O5	4.41	5789	FAILED_STANDARDIZATION
0020_00104	Acetamide	C2H5NO	2.38	178	FAILED_STANDARDIZATION
0020_00105	Thymidine monophosphate	C10H15N2O8P	11.86	9700	FAILED_STANDARDIZATION
0020_00106	Tyramine	C8H11NO	10.46	5610	FAILED_STANDARDIZATION
0020_00107	Deoxyguanosine	C10H13N5O4	9.48	135398592	FAILED_STANDARDIZATION
0020_00108	Pyridoxal-5'-phosphate	C8H10NO6P	10.3	1051	FAILED_STANDARDIZATION
0020_00109	Nicotinamide adenine dinucleotide	C21H27N7O14P2	14.14	5892	FAILED_STANDARDIZATION
0020_00110	Deoxycytidine	C9H13N3O4	10.04	13711	FAILED_STANDARDIZATION
0020_00111	Cytidine	C9H13N3O5	10.48	6175	FAILED_STANDARDIZATION
0020_00112	2'-Deoxyadenosine	C10H13N5O3	7.15	13730	FAILED_STANDARDIZATION
0020_00113	Catechin	C15H14O6	8.63	9064	FAILED_STANDARDIZATION
0020_00114	Lactobionic acid	C12H22O12	14.3	7314	FAILED_STANDARDIZATION
0020_00115	Lactose Peak A	C12H22O11	13.49	6134	FAILED_STANDARDIZATION
0020_00116	N-Acetyl-D-glucosamine	C8H15NO6	9.96	24139	FAILED_STANDARDIZATION
