id	name	formula	rt	pubchem.smiles.isomeric	status
0027_00112	Na-methylhistamine	C6H11N3	15.227		FAILED_STANDARDIZATION
0027_00113	Octopamine	C8H11NO2	7.573		FAILED_STANDARDIZATION
0027_00114	Ornithine	C5H12N2O2	12.489		FAILED_STANDARDIZATION
0027_00115	Paraxanthine	C7H8N4O2	1.837		FAILED_STANDARDIZATION
0027_00116	Phe-Ala-Leu	C18H27N3O4	5.796		FAILED_STANDARDIZATION
0027_00117	Phe-Ala-Ser	C15H21N3O5	7.487		FAILED_STANDARDIZATION
0027_00122	Phosphoenol pyruvate	C3H5O6P	6.224		FAILED_STANDARDIZATION
0027_00123	Pipecolic acid	C6H11NO2	7.141		FAILED_STANDARDIZATION
0027_00126	Proline-glycine-proline	C12H19N3O4	7.659		FAILED_STANDARDIZATION
0027_00128	Propionylcarnitine	C10H19NO4	4.503		FAILED_STANDARDIZATION
0027_00129	Pyridoxal	C8H9NO3	4.936		FAILED_STANDARDIZATION
0027_00130	Pyridoxamine	C8H12N2O2	13.143		FAILED_STANDARDIZATION
0027_00131	Pyridoxine	C8H11NO3	7.081		FAILED_STANDARDIZATION
0027_00134	Ribose	C5H10O5	5.002		FAILED_STANDARDIZATION
0027_00135	Saccharopine	C11H20N2O6	10.104		FAILED_STANDARDIZATION
0027_00137	Salbutamol	C13H21NO3	6.573		FAILED_STANDARDIZATION
0027_00138	Sarcosine	C3H7NO2	7.674		FAILED_STANDARDIZATION
0027_00141	Sucrose	C12H22O11	7.318		FAILED_STANDARDIZATION
0027_00142	Taurine	C2H7NO3S	7.436		FAILED_STANDARDIZATION
0027_00143	Theobromine	C7H8N4O2	1.758		FAILED_STANDARDIZATION
0027_00144	Theophylline	C7H8N4O2	1.8		FAILED_STANDARDIZATION
0027_00145	Thiouracil	C4H4N2OS	1.925		FAILED_STANDARDIZATION
0027_00148	Thymine	C5H6N2O2	1.954		FAILED_STANDARDIZATION
0027_00149	Tryptamine	C10H12N2	6.101		FAILED_STANDARDIZATION
0027_00151	Tyramine	C8H11NO	6.814		FAILED_STANDARDIZATION
0027_00153	Uracil	C4H4N2O2	2.586		FAILED_STANDARDIZATION
0027_00154	Uric acid	C5H4N4O3	5.87		FAILED_STANDARDIZATION
0027_00156	Valine	C5H11NO2	6.785		FAILED_STANDARDIZATION
0027_00157	Xanthine	C5H4N4O2	4.471		FAILED_STANDARDIZATION
0027_00159	Xylose	C5H10O5	6.033		FAILED_STANDARDIZATION
0027_00160	a-glutamyl-tyrosine	C14H18N2O6	7.565		FAILED_STANDARDIZATION
0027_00161	a-alanine methyl ester	C4H9NO2	7.062		FAILED_STANDARDIZATION
0027_00162	a-aminobutyrate	C4H9NO2	7.76		FAILED_STANDARDIZATION
0027_00163	a-glutamylcysteine	C8H14N2O5S	7.396		FAILED_STANDARDIZATION
0027_00164	Piperine	C17H19NO3	0.94		FAILED_STANDARDIZATION
0027_00165	2-Acetylpyrazine	C6H6N2O	0.96		FAILED_STANDARDIZATION
0027_00166	2-Benzoxazolinone	C7H5NO2	1.01		FAILED_STANDARDIZATION
0027_00167	Methyl 3-aminopyrazine-2-carboxylic acid	C6H7N3O2	1.05		FAILED_STANDARDIZATION
0027_00168	2-Aminobenzoic acid	C7H7NO2	1.24		FAILED_STANDARDIZATION
0027_00169	Quinaldic acid	C10H7NO2	1.24		FAILED_STANDARDIZATION
0027_00170	3-Indoleacetic acid	C10H9NO2	1.26		FAILED_STANDARDIZATION
0027_00171	Caffeine	C8H10N4O2	1.33		FAILED_STANDARDIZATION
0027_00173	Hippuric acid	C9H9NO3	1.36		FAILED_STANDARDIZATION
0027_00174	4-Aminosalicylic acid	C7H7NO3	1.3		FAILED_STANDARDIZATION
0027_00176	o-Hydroxyhippuric acid	C9H9NO4	1.44		FAILED_STANDARDIZATION
0027_00177	Acetaminophen	C10H9NO3	1.46		FAILED_STANDARDIZATION
0027_00178	Indole-3-carboxylic acid	C9H7NO2	1.46		FAILED_STANDARDIZATION
0027_00179	Theophylline	C7H8N4O2	1.64		FAILED_STANDARDIZATION
0027_00180	Theobromine	C7H8N4O2	1.69		FAILED_STANDARDIZATION
0027_00181	Hexaethylene glycol	C12H26O7	1.69		FAILED_STANDARDIZATION
0027_00182	2-Piperidone	C5H9NO	1.85		FAILED_STANDARDIZATION
0027_00184	Nicotinic acid	C6H5NO2	1.98		FAILED_STANDARDIZATION
0027_00186	L-Histidine	C6H9N3O2	11.74		FAILED_STANDARDIZATION
0027_00189	Tri-N-butyl phosphate	C12H27O4P	1		FAILED_STANDARDIZATION
0027_00190	3-Hydroxyanthranilic acid	C7H7NO3	2.02		FAILED_STANDARDIZATION
0027_00191	Thymine	C5H6N2O2	2.05		FAILED_STANDARDIZATION
0027_00192	N-Methylnicotinamide	C7H8N2O	2.26		FAILED_STANDARDIZATION
0027_00193	Pantothenic acid	C9H17NO5	2.31		FAILED_STANDARDIZATION
0027_00196	Uracil	C4H4N2O2	2.65		FAILED_STANDARDIZATION
0027_00197	3-Methylxanthine	C6H6N4O2	2.7		FAILED_STANDARDIZATION
0027_00198	1-Methylxanthine	C6H6N4O2	2.81		FAILED_STANDARDIZATION
0027_00199	Nicotinamide	C6H6N2O	3.04		FAILED_STANDARDIZATION
0027_00200	Kynurenic acid	C10H7NO3	3.41		FAILED_STANDARDIZATION
0027_00201	Acetylcholine	C7H16NO2+	3.46		FAILED_STANDARDIZATION
0027_00204	2,3-Dihydroxypyridine	C5H5NO2	4.47		FAILED_STANDARDIZATION
0027_00205	2-Pyridylacetic acid	C7H7NO2	4.67		FAILED_STANDARDIZATION
0027_00208	Xanthine	C5H4N4O2	4.86		FAILED_STANDARDIZATION
0027_00210	Hypoxanthine	C5H4N4O	5.01		FAILED_STANDARDIZATION
0027_00211	Phenylalanine betaine	C12H17NO2	5.5		FAILED_STANDARDIZATION
0027_00212	Tryptophan betaine	C15H18N2O2	5.65		FAILED_STANDARDIZATION
0027_00214	4-aminovaleric acid betaine	C8H17NO2	5.95		FAILED_STANDARDIZATION
0027_00216	CHES	C8H17NO3S	5		FAILED_STANDARDIZATION
0027_00217	5-Aminovaleric acid betaine	C8H17NO2	6.01		FAILED_STANDARDIZATION
0027_00218	Norvaline betaine	C8H17NO2	6.15		FAILED_STANDARDIZATION
0027_00219	N-Acetyl-D-glucosamine	C8H15NO6	6.24		FAILED_STANDARDIZATION
0027_00220	Uric acid	C5H4N4O3	6.35		FAILED_STANDARDIZATION
0027_00221	3-Hydroxypyridine	C5H5NO	6.36		FAILED_STANDARDIZATION
0027_00223	DL-Norleucine	C6H13NO2	6.41		FAILED_STANDARDIZATION
0027_00224	MES	C6H13NO4S	6.42		FAILED_STANDARDIZATION
0027_00225	Allantoin	C4H6N4O3	6.47		FAILED_STANDARDIZATION
0027_00226	4-aminobutyric acid betaine	C7H16NO2+	6.51		FAILED_STANDARDIZATION
0027_00228	L-Kynurenine	C10H12N2O3	6.57		FAILED_STANDARDIZATION
0027_00230	Guanosine	C10H13N5O5	6.65		FAILED_STANDARDIZATION
0027_00231	Trimethylamine N-oxide	C3H9NO	6.67		FAILED_STANDARDIZATION
0027_00232	2-Methylpyrrolidine	C5H11N	6.72		FAILED_STANDARDIZATION
0027_00238	2-Aminophenol	C6H7NO	6		FAILED_STANDARDIZATION
0027_00242	Trigonelline	C7H7NO2	7.26		FAILED_STANDARDIZATION
0027_00243	Adenine	C5H5N5	7.28		FAILED_STANDARDIZATION
0027_00244	3-Hydroxykynurenine	C10H12N2O4	7.28		FAILED_STANDARDIZATION
0027_00245	Guanine	C5H5N5O	7.29		FAILED_STANDARDIZATION
0027_00246	Alanine betaine	C6H13NO2	7.32		FAILED_STANDARDIZATION
0027_00247	Betaine	C5H11NO2	7.41		FAILED_STANDARDIZATION
0027_00249	4-Guanidinobutanoic acid	C5H11N3O2	7.51		FAILED_STANDARDIZATION
0027_00251	L-Pipecolic acid	C6H11NO2	7.55		FAILED_STANDARDIZATION
0027_00254	Choline	C5H14NO	7.64		FAILED_STANDARDIZATION
0027_00256	Dimethylglycine	C4H9NO2	7.71		FAILED_STANDARDIZATION
0027_00257	Pyrrolidine	C4H9N	7.71		FAILED_STANDARDIZATION
0027_00258	L-Carnitine	C7H15NO3	7.73		FAILED_STANDARDIZATION
0027_00259	Serotonin	C10H12N2O	7.73		FAILED_STANDARDIZATION
0027_00260	1-Imidazoleacetic acid	C5H6N2O2	7.7		FAILED_STANDARDIZATION
0027_00262	Creatine	C4H9N3O2	7.89		FAILED_STANDARDIZATION
0027_00264	Glutathione reduced	C10H17N3O6S	7.96		FAILED_STANDARDIZATION
0027_00266	N,N-Acetylhistidine	C8H11N3O3	8.16		FAILED_STANDARDIZATION
0027_00267	Dopamine	C8H11NO2	8.19		FAILED_STANDARDIZATION
0027_00268	4-Aminophenol	C6H7NO	8.1		FAILED_STANDARDIZATION
0027_00269	5-Aminovaleric acid	C5H9NO3	8.22		FAILED_STANDARDIZATION
0027_00270	L-Glutamic acid	C5H9NO4	8.27		FAILED_STANDARDIZATION
0027_00271	1-Methylnicotinamide	C7H9N2O+	8.28		FAILED_STANDARDIZATION
0027_00272	4-Aminobutyric acid	C4H9NO2	8.2		FAILED_STANDARDIZATION
0027_00275	L-Aspartic acid	C4H7NO4	8.42		FAILED_STANDARDIZATION
0027_00278	Glycocyamine	C3H7N3O2	8.52		FAILED_STANDARDIZATION
0027_00279	Methionine sulfoxide	C5H11NO3S	8.59		FAILED_STANDARDIZATION
0027_00280	Cytosine	C4H5N3O	8.62		FAILED_STANDARDIZATION
0027_00283	Creatinine	C4H7N3O	8		FAILED_STANDARDIZATION
0027_00285	Diethanolamine	C4H11NO2	8.22		FAILED_STANDARDIZATION
0027_00286	Histamine	CH5H9N3	14.45		FAILED_STANDARDIZATION
0027_00287	Homocysteine	C4H9NO2S	7.41		FAILED_STANDARDIZATION
0027_00289	L-Valine	C5H11NO2	7.21		FAILED_STANDARDIZATION
0027_00290	gamma-Glutamylcysteine	C8H14N2O5S	7.66		FAILED_STANDARDIZATION
0027_00291	Phthalic acid	C8H6O4	2.12		FAILED_STANDARDIZATION
0027_00292	Oxidized glutathione	C20H32N6O12S2	10.29		FAILED_STANDARDIZATION
0027_00293	Methyl nicotinic acid	C7H7NO2	1.16		FAILED_STANDARDIZATION
0027_00294	p-Aminobenzoic acid	C7H7NO2	1.53		FAILED_STANDARDIZATION
0027_00295	Paraxanthine	C7H8N4O2	1.66		FAILED_STANDARDIZATION
0027_00296	HEPES	C8H18N2O4S	10.67		FAILED_STANDARDIZATION
0027_00297	2,6-diaminopimelic acid	C7H14N2O4S	11.11		FAILED_STANDARDIZATION
0027_00298	m-Aminobenzoic acid	C7H7NO2	2.09		FAILED_STANDARDIZATION
0027_00299	Acetylcitrulline	C8H15N3O4	5.09		FAILED_STANDARDIZATION
0027_00300	3-Pyridylacetic acid	C7H7NO2	5.94		FAILED_STANDARDIZATION
0027_00301	PIPES	C8H18N2O6S2	9.12		FAILED_STANDARDIZATION
0027_00303	Aspartame	C14H18N2O5	5.89		FAILED_STANDARDIZATION
